1,0.000000,244.024319,66.543063,137.082169,283.538242,141.163227,237.727675,216.470123,123.224533,178.674870,182.325998,182.228871,181.917649,211.570828
2,0.030000,244.608830,56.031638,142.603283,281.811345,141.131372,236.773396,217.551736,122.346289,178.595311,182.330083,181.820956,181.059834,211.357189
3,0.060000,245.785209,55.807203,147.135084,280.866573,139.316874,237.515878,219.353271,121.533251,178.420082,182.340915,181.692402,181.360119,211.177077
4,0.090000,240.423377,59.374449,152.540122,280.047118,135.429879,240.013513,222.097104,120.768318,178.223290,182.138481,181.638513,182.491965,211.747651
5,0.120000,236.000433,62.463601,157.722937,279.117455,132.462211,241.747276,224.507045,119.926794,178.052241,182.036929,181.659036,182.933521,212.181485
6,0.150000,232.780113,64.256272,162.247912,279.183663,131.187769,242.361718,225.707813,119.504508,177.827515,182.110286,181.777256,182.841523,212.141501
7,0.180000,231.549278,64.473352,164.756822,280.130799,131.004625,242.286321,226.054091,119.420317,177.708088,182.166631,181.902117,182.277173,211.707317
8,0.210000,234.130669,63.469273,164.163120,280.935566,131.717326,241.590021,225.571863,119.521376,177.691634,182.239885,182.110367,181.323100,211.276701
9,0.240000,238.093862,62.143840,163.355172,281.393557,132.561604,240.866640,224.599281,119.687363,177.826162,182.254143,182.311428,180.078815,211.202146
10,0.270000,240.675337,61.617575,162.866850,281.428964,133.638194,239.896722,223.684451,119.818560,177.963416,182.384386,182.468897,179.144855,211.011628
11,0.300000,242.184831,60.849088,162.908817,281.986634,135.057445,238.804985,222.044807,120.360855,178.218633,182.486421,182.529711,178.295223,210.422222
12,0.330000,244.245065,60.435153,163.367435,283.331228,136.881033,237.527949,218.050981,122.482477,178.352035,182.799085,182.533328,177.248607,209.548640
13,0.360000,240.558663,65.404770,165.290023,284.814074,137.156199,237.494215,211.757814,126.792942,178.613621,183.397831,182.569544,177.438718,209.480591
14,0.390000,232.233211,72.559785,173.689035,281.375439,134.512083,238.119691,194.763662,131.421588,179.008971,183.644330,182.533285,178.100490,210.642454
15,0.420000,222.241096,72.301196,187.143424,277.354313,130.938169,238.728306,185.855281,133.222802,179.255679,184.419159,182.511609,177.846788,211.120674
16,0.450000,223.832781,70.663241,194.203168,276.508108,129.942456,238.573728,187.048156,132.731220,179.680828,185.053325,182.351898,176.558479,211.100455
17,0.480000,225.820508,69.584565,197.837310,277.298500,129.541515,238.458441,187.933703,132.261327,180.189384,185.085496,182.266824,175.451904,211.411288
18,0.510000,225.376620,69.390909,199.715687,277.802239,128.778366,238.474077,188.928290,131.723602,180.602626,185.164715,182.164918,175.026295,211.379400
19,0.540000,223.611339,69.204989,201.967724,278.542354,127.972300,238.606069,189.855571,131.282027,180.891874,185.245141,182.005454,174.873667,211.096501
20,0.570000,220.135485,69.844809,204.611390,279.428955,125.390154,239.775439,191.176668,130.804416,181.241726,185.092518,181.802963,174.560318,211.340162
21,0.600000,216.621803,71.287508,209.127844,280.578161,120.965638,242.194458,193.122940,130.231047,181.767431,184.954764,181.704384,174.369061,212.027242
22,0.630000,211.847117,72.255183,213.199496,282.004371,116.318089,244.991844,195.694218,129.349806,182.277250,184.965178,181.791575,174.451765,212.170656
23,0.660000,205.226327,72.928541,217.042004,283.360873,113.114303,247.183994,197.982478,128.735682,182.599128,185.013148,181.773106,174.892058,211.913098
24,0.690000,195.084740,73.635417,220.947528,284.495887,109.860255,249.837998,200.599493,128.119253,182.805561,185.038864,181.575603,175.634206,211.813856
25,0.720000,184.763016,73.705208,224.813382,281.739198,108.051509,251.913049,203.962944,127.063892,182.926454,185.082948,181.178042,176.420182,212.033736
26,0.750000,176.164754,70.487851,217.125249,269.437454,107.297057,252.704361,209.595712,124.243791,183.137569,185.081707,180.978498,177.045796,212.647960
27,0.780000,189.094833,66.580468,126.258919,274.681300,111.161337,248.730818,218.075243,118.255548,184.528126,184.807747,184.129259,174.024077,211.358609
28,0.810000,184.477704,67.681244,114.132528,279.855916,143.815664,230.795770,214.666771,120.592506,183.275613,184.902919,183.205475,173.877491,210.665713
29,0.840000,169.171934,70.706654,129.564137,280.415414,171.170082,221.572670,215.074782,122.670243,183.088596,184.321957,182.146449,174.999612,211.198480
30,0.870000,155.647287,72.184145,137.874953,280.792764,184.822275,217.821723,217.928764,123.016867,183.666300,183.528629,181.954741,175.567855,211.251229
31,0.900000,147.673461,71.246121,146.129723,278.140894,184.264968,217.822089,220.534587,122.093863,183.705013,183.423789,181.743751,175.539793,211.232934
32,0.930000,143.362567,68.282611,151.925695,277.063094,183.228984,217.383147,222.816497,120.800959,183.435072,183.804660,181.531565,175.707165,211.342741
33,0.960000,140.075834,66.114362,158.780408,276.504506,181.609481,217.401569,224.769065,119.659594,183.427612,184.068635,181.310959,175.779677,211.514601
34,0.990000,136.300542,64.781926,167.751239,274.808852,180.200967,217.339925,226.664008,118.582293,183.408790,184.343097,181.046803,175.826213,212.139083
35,1.020000,132.144564,64.983069,176.766471,273.842249,177.821671,218.065142,228.488919,117.467169,183.419668,184.582332,180.943127,176.046392,212.998951
36,1.050000,129.580572,68.772005,184.780611,274.158233,174.531048,219.634156,229.314999,116.925908,183.491304,184.620147,180.922916,176.140352,213.390940
37,1.080000,133.432173,80.138721,187.629895,277.466241,170.203385,222.859489,225.693559,120.374400,183.414470,184.821864,181.183551,175.686288,213.084045
38,1.110000,160.912444,92.952244,185.631645,281.566838,164.031130,227.754747,216.211839,126.049774,183.329839,185.247996,181.823735,176.382578,213.872765
39,1.140000,200.491845,85.283967,186.716925,278.382963,159.798877,229.038471,197.399085,130.710019,183.089391,186.328818,182.777129,178.627932,214.393517
40,1.170000,199.902315,81.479447,195.787581,276.734523,158.521374,227.831133,185.773435,133.370665,182.698012,187.514736,182.949603,179.107076,214.610792
41,1.200000,190.492076,80.176623,202.586687,276.838842,159.383175,226.929847,181.808793,134.911338,182.104319,188.400311,182.740875,179.432068,213.989050
42,1.230000,185.389666,77.990159,205.666519,277.261270,160.523417,226.005914,181.852908,135.119951,181.927948,188.506711,182.678958,180.150391,212.823373
43,1.260000,184.817055,76.445204,204.061667,277.486562,161.185344,225.626905,182.024322,135.254085,181.930328,188.339885,182.679293,180.676360,212.592444
44,1.290000,183.232206,77.455678,204.547457,277.640954,158.668432,227.314861,181.981840,135.623394,181.917933,188.089398,182.715183,180.691319,213.057517
45,1.320000,190.092189,77.890388,202.115513,278.633905,156.805677,228.372793,182.490941,135.395549,181.874543,187.923464,182.822033,180.763234,212.874799
46,1.350000,201.078139,73.582359,198.787593,279.147851,156.190593,228.623730,182.703582,135.268074,181.564797,187.844008,182.818703,180.954194,212.344000
47,1.380000,210.644095,69.153239,197.012092,279.176857,155.874977,228.683757,182.873316,135.255606,181.194078,187.573136,182.789281,180.792890,212.256304
48,1.410000,214.933156,67.897610,197.308584,279.504854,154.388319,229.633983,182.847331,135.619097,180.777311,187.333525,182.772216,180.922105,212.225858
49,1.440000,214.577970,68.276924,197.567266,280.224943,153.177797,230.448399,182.436436,136.120023,180.510142,187.041804,182.763617,181.499693,212.065446
50,1.470000,212.185749,69.157701,197.437918,280.993790,152.583848,230.896453,182.110257,136.535335,180.288459,186.773212,182.719255,182.431199,211.874684
51,1.500000,209.065635,70.287457,198.174848,281.256442,151.257514,231.755709,181.927670,136.965595,180.112271,186.505546,182.613171,183.239156,212.147980
52,1.530000,205.960236,71.713354,200.602087,281.439385,149.887392,232.671569,181.520420,137.679760,179.903648,186.178890,182.439668,183.650781,212.403614
53,1.560000,203.325495,72.109875,202.872048,281.201355,148.724288,233.342894,181.664566,137.980345,179.736043,185.920256,182.294585,183.844988,212.271326
54,1.590000,201.340585,72.520286,201.352536,277.946800,147.352219,233.976630,182.504736,137.692960,179.569830,185.798559,182.230964,183.500793,212.143003
55,1.620000,203.045035,72.017303,177.552718,269.326993,143.440061,236.079706,187.294333,134.756238,179.485996,185.781322,182.846445,182.562358,213.052505
56,1.650000,208.279718,72.423254,138.675933,273.402261,141.188613,237.465965,190.753939,132.503156,179.591401,185.695774,183.716732,181.162542,212.248482
57,1.680000,206.637275,72.754139,133.186809,280.863928,141.666282,237.012496,190.034398,133.139952,179.593281,185.592538,183.506838,180.682600,211.378983
58,1.710000,205.113057,73.701590,130.258588,284.632427,140.841551,237.246735,190.254081,133.242787,179.724635,185.572392,183.346152,179.933431,211.134895
59,1.740000,202.985313,75.172322,126.940002,285.209465,139.479912,237.679480,191.805182,132.484653,179.988037,185.605369,183.272685,179.269514,211.572449
60,1.770000,200.055714,75.726546,122.927573,286.539330,138.284454,237.969279,193.519543,131.627222,180.250219,185.642542,183.235323,178.968913,211.578730
61,1.800000,195.266442,76.155684,121.175796,287.287087,137.374503,238.110856,194.749040,131.112187,180.419341,185.645370,183.039449,178.935329,211.392368
62,1.830000,188.993989,77.762102,120.487885,287.995415,135.354242,239.059735,195.562377,131.178219,180.553003,185.483347,182.590090,178.858819,211.767888
63,1.860000,182.525940,78.593556,122.781279,286.210763,133.118554,240.142017,197.327379,130.612707,180.655996,185.377513,182.277633,178.578916,212.266724
64,1.890000,168.936648,72.847434,131.307453,282.287724,130.911377,240.644238,200.217756,128.982737,180.763358,185.409686,182.020674,178.318615,212.130916
65,1.920000,162.687528,70.762283,135.880575,280.156516,128.655033,241.600910,202.791647,127.840784,180.977714,185.234548,181.904540,178.886949,211.691496
66,1.950000,157.247868,68.137949,140.391269,277.821532,126.696853,242.653120,205.825237,126.515589,181.142864,185.083293,181.848496,179.391108,211.412029
67,1.980000,154.651325,64.698407,145.120056,275.630747,128.788703,241.364273,208.123767,125.495127,181.084713,184.977854,181.823949,179.645396,211.230089
68,2.010000,154.622388,61.076570,148.178836,274.711218,132.772597,237.955269,210.073839,124.471172,181.086840,184.485303,182.013064,179.635846,210.949608
69,2.040000,152.305089,59.296643,151.192775,274.887870,148.981683,229.385346,210.242089,124.784879,180.818139,184.217454,181.635426,179.755707,210.857307
70,2.070000,141.056878,60.142304,163.174384,273.739296,174.531621,219.810916,211.357848,125.774677,181.064565,183.739007,180.947478,180.424034,211.389506
71,2.100000,131.414636,60.751134,174.005188,273.317940,188.451729,215.697932,214.237938,125.670014,181.774088,182.811632,180.840490,180.867735,211.908869
72,2.130000,124.029690,63.873993,181.388225,274.106907,186.130761,216.636398,215.485068,125.679495,181.675278,182.556345,180.514279,180.664022,212.382037
73,2.160000,128.338925,78.758435,184.957052,277.838982,183.754466,217.398830,216.856099,125.519080,181.412744,182.306576,180.154217,179.992314,213.095841
74,2.190000,192.245024,84.484497,175.529875,282.950998,173.715915,224.778636,219.313626,124.801834,181.367670,181.803406,181.483476,182.384257,213.794280
75,2.220000,221.822780,71.873957,171.110258,282.235859,172.720244,224.922710,220.020841,124.178446,180.884293,182.116816,182.250489,183.794704,212.524018
76,2.250000,228.799021,68.631702,175.150807,282.122576,171.401978,225.103421,221.090300,123.883849,180.238718,182.375130,182.183935,184.122609,212.545373
77,2.280000,231.090495,67.178140,180.066089,283.177235,168.328038,226.583158,222.382424,123.732119,179.533814,182.323682,182.117977,184.416255,212.725356
78,2.310000,233.618837,65.615168,184.119450,284.763776,165.841386,227.786069,222.565921,123.998311,178.929795,182.013232,182.012466,184.978793,212.454595
79,2.340000,239.402100,64.338630,187.507618,285.593470,163.181045,229.031698,218.870661,126.173201,178.247805,181.907576,181.847935,185.525706,212.507611
80,2.370000,242.692788,64.981136,189.524165,287.549065,159.828421,231.089768,213.748498,130.643115,177.680324,181.707137,181.913717,185.862645,212.700612
81,2.400000,237.673199,68.692585,193.289415,288.417310,157.591719,231.973364,198.376894,136.743119,177.820769,180.994975,181.691614,186.078075,212.844304
82,2.430000,224.316567,72.012692,201.124886,288.332736,154.413054,231.807145,181.014069,140.019173,177.184025,181.427131,181.829000,185.648115,212.576150
83,2.460000,214.804287,74.111707,206.480070,288.502717,151.099206,232.365554,175.655883,139.716757,176.456321,182.232775,182.082913,185.513797,212.339215
84,2.490000,208.345173,75.998848,211.029440,288.084004,149.367203,233.012627,176.154816,140.064561,176.404702,182.586123,181.863243,185.553158,212.329670
85,2.520000,200.826623,77.204350,214.463449,283.833212,147.383765,233.965485,176.635688,140.303845,176.354264,182.730189,181.626036,185.761533,212.933468
86,2.550000,199.593388,74.980185,192.329451,273.198461,143.960231,235.699119,182.158184,136.986457,175.997250,182.903042,182.259160,185.604907,213.788624
87,2.580000,206.168388,74.034865,144.867468,275.192556,140.950693,237.509049,187.248519,133.708788,175.749130,182.856725,183.447028,184.611973,212.545771
88,2.610000,199.630732,76.100064,140.214868,282.729167,140.799568,237.579410,184.808909,135.888862,175.497056,182.376338,182.879723,185.026635,211.969093
89,2.640000,191.387138,77.848948,134.782108,285.251458,139.383879,238.312203,184.136574,136.945643,175.323208,181.976153,182.456374,184.990082,212.216811
90,2.670000,183.515064,78.560450,131.700706,285.888604,138.415500,238.533015,184.901064,136.771873,175.258581,181.686557,182.263546,184.418160,212.322664
91,2.700000,176.655005,78.279337,135.795061,287.134817,137.956785,238.361704,185.296921,136.719250,175.300857,181.434460,182.067734,184.089596,211.981849
92,2.730000,169.869930,78.142930,141.238696,285.005645,137.050663,238.626458,185.384171,137.012687,175.384819,181.174750,181.794833,183.470059,211.883803
93,2.760000,162.614359,78.128787,146.688627,282.175648,135.848866,239.088289,186.043596,136.995373,175.508557,180.949779,181.547198,182.834420,212.133034
94,2.790000,156.562628,77.364599,150.736395,279.889702,134.787887,239.376270,187.809256,136.135818,175.665490,180.810109,181.434590,182.541724,212.361292
95,2.820000,153.374068,75.265421,152.911266,279.196963,134.220620,239.393897,189.754823,135.079235,175.797407,180.783626,181.449576,182.639932,212.158328
96,2.850000,150.420823,73.163977,154.410855,278.939571,133.800725,239.381351,191.239479,134.318886,175.872206,180.817048,181.475340,183.156972,211.801744
97,2.880000,147.521874,70.825443,155.302103,278.379881,132.798283,239.875329,192.968450,133.594667,175.929586,180.631129,181.514851,184.245849,211.832509
98,2.910000,145.420874,67.837901,157.675481,277.570257,132.878218,239.739251,194.983755,132.625296,175.836436,180.375359,181.613571,185.160474,211.804258
99,2.940000,144.699774,64.541860,160.688111,277.003855,135.335512,238.242860,196.871874,131.509725,175.687803,179.979288,181.743647,185.541120,211.312039
100,2.970000,145.562867,60.869624,165.347801,277.655366,139.300797,235.229922,197.466931,130.976234,175.693987,179.151519,181.762562,185.496528,210.283759
101,3.000000,144.966125,58.400491,168.376043,276.188627,148.229927,230.806587,197.479577,131.376143,175.799836,178.453425,181.462233,185.334912,210.104740
102,3.030000,136.318223,58.794792,175.761565,275.370121,165.759624,224.798432,197.517121,132.721502,175.928274,178.071289,181.019583,185.207616,211.032001
103,3.060000,126.922819,58.363045,182.449757,275.143082,182.358491,218.964217,198.791620,133.064954,176.455601,177.211172,181.024678,185.030645,211.430274
104,3.090000,122.095579,57.823068,186.395651,276.101814,189.330000,216.815180,200.403085,132.905959,176.861889,176.407928,181.159127,184.962707,211.500089
105,3.120000,120.296846,58.450503,187.500003,277.520671,187.095904,217.552418,202.211029,132.397348,176.887105,175.823383,181.224686,184.910784,211.941564
